#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,like_per_view,comment_per_view,share_per_view,text_length
1874,claim,1457628955,24,a friend learned  on social media a claim that violins are constructed from 70 individual wooden pieces,not verified,active,40074.0,26176.0,619.0,380.0,221.0,0.6531915955482358,0.005514797624394869,0.015446424115386536,103
1875,claim,7854956142,10,a friend learned  on social media a claim that singapore has the fastest internet connectivity in the world.,not verified,active,660972.0,49645.0,8012.0,363.0,226.0,0.07510908177653516,0.00034192068650411815,0.012121542213588472,108
1876,claim,7754163323,14,a friend learned  on social media a claim that the world generates 2.5 quintillion bytes of data every day,not verified,active,85658.0,9168.0,943.0,35.0,14.0,0.10703028321931402,0.0001634406593663172,0.011008895841602652,106
1877,claim,4193034248,17,a friend learned  on social media a claim that 1 in 3 people have never used the internet,not verified,active,76980.0,39177.0,4150.0,311.0,102.0,0.5089243959469992,0.0013250194855806703,0.05391010652117433,89
1878,claim,7006532001,52,a friend learned  on social media a claim that the longest recorded cricket match lasted 14 days,not verified,active,869304.0,126081.0,30690.0,1785.0,304.0,0.14503671903039672,0.0003497050513974398,0.035304105353248114,96
1879,claim,3566078262,5,a friend learned  on social media a claim that the first cricket balls were made of tightly packed sheep wool.,not verified,banned,127294.0,1408.0,390.0,16.0,9.0,0.011061008374314578,7.070246830172672e-05,0.0030637736264081577,110
1880,claim,5532778375,12,a friend learned  on social media a claim that the first gloves used in american sport baseball were fingerless,not verified,active,884085.0,311333.875,2588.0,2880.125,728.5,0.6378854974352014,0.0018968764315648382,0.002927320336845439,111
1881,claim,9714242044,12,a friend learned  on social media a claim that the longest possible train journey in the world is from portugal to singapore,not verified,under review,938056.0,311333.875,45382.5,2880.125,728.5,0.5387951252377257,0.006567838167444161,0.1948220575317465,124
1882,claim,3704085478,32,a friend learned  on social media a claim that an octopus has three hearts,not verified,active,83253.0,26303.0,2606.0,300.0,63.0,0.3159405667063049,0.0007567294872256855,0.0313021752969863,74
1883,claim,1993672072,12,a friend learned  on social media a claim that koalas sleep up to 22 hours per day,not verified,active,517290.0,311333.875,39511.0,27.0,8.0,0.6204256799860813,1.546521293665062e-05,0.07638075354250033,82
1884,claim,8806240648,18,a friend learned  on social media a claim that the volcano olympus mons on mars is over 3 times taller than mount everest,not verified,active,831057.0,311333.875,16647.0,2880.125,618.0,0.3873849808135904,0.0007436313032680069,0.020031116999195003,121
1885,claim,3244448737,55,a friend learned  on social media a claim that we only see the same side of the moon,not verified,active,694547.0,311333.875,45382.5,2880.125,718.0,0.5938230242157838,0.0010337673332402272,0.21966691958931506,84
1886,claim,6068036635,46,a friend learned  on social media a claim that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,not verified,under review,569655.0,135999.0,31863.0,305.0,187.0,0.2387392369065487,0.0003282688644881551,0.055933854701529874,134
1887,claim,9552784195,55,a friend learned  on social media a claim that the sunset is blue on mars,not verified,active,591776.0,311333.875,45382.5,2880.125,728.5,0.5465784350835451,0.004199224030714324,0.2165684312983291,73
1888,claim,6040822707,24,a friend learned  on social media a claim that australia is wider than the moon,not verified,active,875426.0,191007.0,35693.0,2880.125,728.5,0.21818748814862707,0.001006367185804397,0.04077214978764624,79
1889,claim,6846584197,8,a friend learned  on social media a claim that saturn is less dense than water,not verified,active,265630.0,111406.0,32547.0,222.0,106.0,0.4194029288860445,0.000399051311975304,0.1225275759515115,78
1890,claim,9742816828,6,a friend learned  on social media a claim that sound actually travels in space,not verified,active,36136.0,1951.0,194.0,24.0,13.0,0.05399048040735001,0.00035975204781934914,0.005368607482842595,78
1891,claim,9939913525,18,a friend learned  on social media a claim that a single day on venus takes 243 earth days,not verified,banned,696447.0,49135.0,13205.0,141.0,93.0,0.07055095362604764,0.00013353492799882835,0.018960523916392778,89
1892,claim,8658654558,16,a friend learned  on social media a claim that there’s a planet made of diamonds two times the size of earth,not verified,active,700307.0,108795.0,4184.0,2233.0,303.0,0.15535329505488307,0.0004326673873029971,0.0059745226022301645,108
1893,claim,2420937815,44,a friend learned  on social media a claim that there is a world championship for throwing mobile phones,not verified,active,114164.0,32098.0,8918.0,374.0,32.0,0.28115693213272136,0.0002802985179215865,0.07811569321327214,103
1894,claim,3530389308,39,a friend learned  on social media a claim that it is illegal to waste food in french supermarkets,not verified,active,170019.0,47549.0,2251.0,926.0,341.0,0.2796687429052047,0.002005658191143343,0.013239696739776142,97
1895,claim,1285848570,31,a friend learned  on social media a claim that dogs can understand up to 250 hand gestures and words,not verified,active,5325.0,1495.0,556.0,19.0,0.0,0.28075117370892017,0.0,0.1044131455399061,100
1896,claim,4655035576,5,a friend learned  on social media a claim that chihuahuas have the largest brain among dogs,not verified,active,606818.0,68820.0,26074.0,552.0,209.0,0.11341126993596103,0.00034441957885230826,0.0429684023875363,91
1897,claim,5926663045,58,a friend learned  on social media a claim that the scottish were the first people to fry chicken,not verified,active,370975.0,97305.0,36636.0,1897.0,728.5,0.26229530291798636,0.002612035851472471,0.09875598086124401,96
1898,claim,3472212898,41,a friend learned  on social media a claim that antarctica is the only continent without any reptiles or snakes,not verified,active,620682.0,311333.875,45382.5,347.0,226.0,0.5397643237599931,0.00036411560187020085,0.13430548976770715,110
1899,claim,9782011579,42,a friend learned  on social media a claim that a snail can sleep for three years,not verified,active,399117.0,216696.0,45382.5,842.0,530.0,0.5429385368200302,0.0013279314085844502,0.13595762646041135,80
1900,claim,9661806287,54,a friend learned  on social media a claim that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,119311.0,76843.0,28470.0,1436.0,728.5,0.6440562898643042,0.007375682041052376,0.238620076941774,119
1901,claim,1643370120,12,a friend learned  on social media a claim that a full jumbo jet tank has enough fuel to drive a car around the world four times,verified,banned,996959.0,311333.875,45382.5,2880.125,728.5,0.4938618338366974,0.0021244604843328563,0.08467951039109933,127
1902,claim,1545056551,5,a friend learned  on social media a claim that may 22nd is the least common birth date,not verified,banned,875782.0,311333.875,45382.5,2880.125,728.5,0.44464946756156215,0.0018429243807248836,0.1430892619396151,86
1903,claim,3417950958,9,a friend learned  on social media a claim that the longest location name on the planet earth is 85 letters in english.,not verified,active,546591.0,115793.0,34524.0,2757.0,728.5,0.21184578597159484,0.001988689897930994,0.06316240113723058,118
1904,claim,6450923146,8,"a friend learned  on social media a claim that cows have ""best friends"" and will get stressed when separated",not verified,active,495490.0,210956.0,45382.5,2738.0,271.0,0.42575228561625866,0.0005469333387152113,0.16288522472703787,108
1905,claim,6982741468,31,"a friend learned  on social media a claim that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,active,885873.0,311333.875,45382.5,2880.125,728.5,0.5640402179544923,0.006056172837415747,0.08682508666592163,122
1906,claim,9054981240,24,a friend learned  on social media a claim that only one-fourth of the sahara desert is sandy,not verified,banned,241974.0,16299.0,3859.0,217.0,78.0,0.06735847653053634,0.0003223486820898113,0.015947994412622842,92
1907,claim,3616337590,10,a friend learned  on social media a claim that human ears and noses never stop growing,not verified,under review,397164.0,97528.0,11344.0,2173.0,495.0,0.24556102768629584,0.0012463365259691211,0.028562508183017594,86
1908,claim,5473823085,32,a friend learned  on social media a claim that bees can fly higher than mount everest,not verified,active,901823.0,311333.875,32995.0,2880.125,728.5,0.4802006602182468,0.0019504936112740526,0.03658700210573472,85
1909,claim,7067061412,26,a friend learned  on social media a claim that the french scrabble world champion winner doesn’t speak french,not verified,banned,60301.0,2311.0,170.0,47.0,13.0,0.03832440589708297,0.000215585147841661,0.00281919039485249,109
1910,claim,8488933428,6,a friend learned  on social media a claim that buttermilk does not contain any butter,not verified,under review,389189.0,42502.0,13530.0,136.0,25.0,0.10920658086431015,6.423614233701364e-05,0.03476460023279178,85
1911,claim,3070108286,46,a friend learned  on social media a claim that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,banned,411824.0,82807.0,19852.0,2027.0,698.0,0.20107375966432262,0.0016948987917168499,0.04820505847158009,143
1912,claim,5737779017,13,a friend learned  on social media a claim that melting glaciers make fizzy noises,not verified,banned,208244.0,132267.0,17441.0,988.0,75.0,0.6351539540154818,0.00036015443422139415,0.08375271316340446,81
1913,claim,2689098430,20,a friend learned  on social media a claim that the most successful predator is a wild dog,not verified,active,283260.0,41152.0,15637.0,260.0,108.0,0.14527995481183364,0.00038127515356915906,0.05520369978111982,89
1914,claim,9881209788,26,"a friend learned  on social media a claim that in a deck of cards, the king of hearts is the only king without a mustache",not verified,active,351071.0,152605.0,45382.5,2880.125,728.5,0.43468415220852763,0.0048679611816413206,0.15901911579139263,121
1915,claim,8060733756,24,a friend learned  on social media a claim that a man once set a record by putting on over 260 t-shirts,not verified,active,328280.0,5734.0,1343.0,60.0,18.0,0.017466796637017182,5.483124162300475e-05,0.004091019861094188,102
1916,claim,5154903930,57,a friend learned  on social media a claim that technicolored squirrels roam the lands of southern india,not verified,active,244359.0,54990.0,12845.0,919.0,372.0,0.22503775183234503,0.0015223503124501246,0.052566101514574866,103
1917,claim,9429984617,55,a friend learned  on social media a claim that ravens are always aware when someone is watching them,not verified,active,474218.0,273436.0,45382.5,2880.125,728.5,0.5766040091266043,0.0017523586198752474,0.12529680442328212,100
1918,claim,4721941459,8,a friend learned  on social media a claim that you can burn calories just by standing,not verified,active,422786.0,75963.0,21763.0,798.0,458.0,0.17967245840685359,0.0010832903643923876,0.051475214411073215,85
1919,claim,3337285734,48,a friend learned  on social media a claim that flossing your teeth improves memory,verified,under review,153831.0,3241.0,304.0,50.0,9.0,0.021068575254662585,5.850576281763754e-05,0.0019761946551735345,82
1920,claim,8759090268,21,"a friend learned  on social media a claim that the largest prime number has 17,425,170 digits",not verified,active,893150.0,311333.875,45382.5,2880.125,446.0,0.4303834742204557,0.0004993562111627386,0.05382858422437441,93
1921,claim,2231193971,10,a friend learned  on social media a claim that around 50% of the mined gold on earth comes from one source,not verified,active,274967.0,95739.0,2824.0,1084.0,718.0,0.34818360021384387,0.0026112224376016032,0.010270323347892657,106
